,Id,Name,AdmArea,District,Address,HelpPhone,Latitude,Longitude,NameSummer,понедельник,вторник,среда,четверг,пятница,суббота,воскресенье,Type
51,52,Спортивный комплекс «Будь Здоров»,Новомосковский административный округ,"поселение ""Мосрентген""","поселение ""Мосрентген"", посёлок Завода Мосрентген, дом 39",(495) 339-00-16,55.61788524,37.478916315,зал теннисный №2,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
52,53,Спортивный комплекс «Будь Здоров»,Новомосковский административный округ,"поселение ""Мосрентген""","поселение ""Мосрентген"", посёлок Завода Мосрентген, дом 39",(495) 339-00-16,55.618292042,37.477988271,зал теннисный №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
53,54,"Спортивный комплекс «Дворец детского спорта», стр.2",Центральный административный округ,Таганский район,"Рабочая улица, дом 53, строение 2",(495) 670-21-70,55.739854035,37.691496228,зал теннисный №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
54,55,"Спортивный комплекс «Дворец детского спорта», стр.2",Центральный административный округ,Таганский район,"Рабочая улица, дом 53, строение 2",(495) 670-21-70,55.739607386,37.69134066,зал теннисный №2,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
55,56,Школа большого тенниса «Плей Теннис»,Северо-Восточный административный округ,Останкинский район,"улица Академика Королёва, дом 13, строение 2",(903) 590-79-89,55.819535,37.61892,зал теннисный,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,tennis
56,57,Теннисный клуб «Про Клуб»,Зеленоградский административный округ,район Савёлки,"город Зеленоград, Озёрная аллея, дом 8",(495) 150-34-47,55.98663198,37.224577844,зал теннисный №4,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,tennis
57,58,Теннисный клуб «Про Клуб»,Зеленоградский административный округ,район Савёлки,"город Зеленоград, Озёрная аллея, дом 8",(495) 150-34-47,55.986655917,37.224342311,зал теннисный №3,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,tennis
58,59,Теннисный клуб «Про Клуб»,Зеленоградский административный округ,район Савёлки,"город Зеленоград, Озёрная аллея, дом 8",(495) 150-34-47,55.986609427,37.224816561,зал теннисный №5,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,tennis
59,60,Теннисный клуб «Про Клуб»,Зеленоградский административный округ,район Савёлки,"город Зеленоград, Озёрная аллея, дом 8",(495) 150-34-47,55.986679928,37.224068292,зал теннисный №2,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,tennis
60,61,Теннисный клуб «Про Клуб»,Зеленоградский административный округ,район Савёлки,"город Зеленоград, Озёрная аллея, дом 8",(495) 150-34-47,55.98670604,37.22380475,зал теннисный №1,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,tennis
61,62,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Северное Бутово,"Старокачаловская улица, дом 22",(495) 713-68-63,55.57104645,37.584121792,зал теннисный №1,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,tennis
62,63,Спортивный комплекс «Измайлово»,Восточный административный округ,район Северное Измайлово,"11-я Парковая улица, дом 49",(499) 463-54-66,55.806113313,37.803526476,теннисный корт (в манеже),07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
63,64,Физкультурно-оздоровительный комплекс «Южное Бутово»,Юго-Западный административный округ,район Южное Бутово,"улица Поляны, дом 35",(495) 716-40-27,55.550266587,37.548577535,"зал теннисный №2, «Крытый»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
64,65,Физкультурно-оздоровительный комплекс «Южное Бутово»,Юго-Западный административный округ,район Южное Бутово,"улица Поляны, дом 35",(495) 716-40-27,55.550181818,37.548791369,"зал теннисный №1, «Крытый»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
65,66,Физкультурно-оздоровительный комплекс МССУОР № 3,Восточный административный округ,район Соколиная Гора,"Ткацкая улица, дом 24",(499) 166-95-34,55.785692587,37.731423933,зал теннисный №2,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
66,67,Физкультурно-оздоровительный комплекс МССУОР № 3,Восточный административный округ,район Соколиная Гора,"Ткацкая улица, дом 24",(499) 166-95-34,55.785641701,37.731713611,зал теннисный №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
67,68,Спортивный комплекс «Лаун-теннис»,Юго-Западный административный округ,район Ясенево,"улица Паустовского, дом 4А",(499) 444-14-78,55.601858825,37.536060629,"зал теннисный, «Большой»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
68,69,Фитнес-клуб «Вита-спорт»,Северо-Западный административный округ,район Хорошёво-Мнёвники,"Живописная улица, дом 21, корпус 2",(495) 032-36-36,55.790652057,37.449083601,зал теннисный №2,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,tennis
69,70,Спортивный Арт-клуб «Галерея»,Юго-Восточный административный округ,район Печатники,"улица Гурьянова, дом 30",(499) 786-14-90,55.680707,37.715821,зал теннисный №2,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,tennis
70,71,Фитнес-клуб «Вита-спорт»,Северо-Западный административный округ,район Хорошёво-Мнёвники,"Живописная улица, дом 21, корпус 2",(495) 032-36-36,55.790652206,37.448774922,зал теннисный №1,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,tennis
71,72,Спортивный Арт-клуб «Галерея»,Юго-Восточный административный округ,район Печатники,"улица Гурьянова, дом 30",(499) 786-14-90,55.680707,37.715821,зал теннисный №1,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,tennis
72,73,Фитнес-клуб «Донспорт Алые паруса»,Северо-Западный административный округ,район Щукино,"Авиационная улица, дом 79",(495) 125-46-08,55.806930624,37.450141364,зал теннисный,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,tennis
73,74,Фитнес-клуб «Премьер-спорт»,Западный административный округ,район Раменки,"улица Улофа Пальме, дом 5, строение 2",(499) 112-22-98,55.717549135,37.508484391,зал теннисный №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,09:00-23:00,09:00-23:00,tennis
74,75,Фитнес-клуб «Велнесс Парк»,Юго-Западный административный округ,Обручевский район,"улица Воронцовские Пруды, дом 3",(495) 225-55-59,55.663607918,37.536757887,зал теннисный,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,09:00-23:00,09:00-23:00,tennis
75,76,Теннисный центр «Спартак»,Восточный административный округ,район Сокольники,"Майский просек, дом 7, строение 7",(925) 278-79-03,55.805027391,37.681013773,"зал теннисный №1, «бадминтон»",09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,tennis
76,77,Спортивный комплекс «Будь Здоров»,Новомосковский административный округ,"поселение ""Мосрентген""","поселение ""Мосрентген"", посёлок Завода Мосрентген, дом 39",(495) 339-00-16,55.618064355,37.478084831,зал теннисный №8,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
77,78,Стадион «Салют Гераклион»,Северо-Западный административный округ,район Южное Тушино,"Лодочная улица, дом 15, строение 1",(495) 497-12-51,55.837656964,37.460465404,"зал теннисный №1, «Теннисный клуб»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,10:00-18:00,10:00-18:00,tennis
78,79,Стадион «Салют Гераклион»,Северо-Западный административный округ,район Южное Тушино,"Лодочная улица, дом 15, строение 1",(495) 497-12-51,55.83768469,37.460887956,"зал теннисный №2, «Теннисный клуб»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,10:00-18:00,10:00-18:00,tennis
79,80,Физкультурно-оздоровительный комплекс «Академия тенниса»,Западный административный округ,район Тропарёво-Никулино,"улица Мичуринский Проспект, Олимпийская Деревня, дом 2, строение 2",(495) 437-19-66,55.674756033,37.474355328,зал теннисный №3,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
80,81,Спортивный комплекс Московской теннисной академии на ул. Чоботовской,Западный административный округ,район Ново-Переделкино,"Чоботовская улица, дом 4, корпус 1",(499) 737-00-07,55.646521396,37.353335159,зал теннисный №3,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
81,82,Крытые теннисные корты,Западный административный округ,район Тропарёво-Никулино,"улица Мичуринский Проспект, Олимпийская Деревня, дом 2, строение 2",(929) 557-47-09,55.674880322,37.474583316,зал теннисный №2,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
82,83,Физкультурно-оздоровительный комплекс «Академия тенниса»,Западный административный округ,район Тропарёво-Никулино,"улица Мичуринский Проспект, Олимпийская Деревня, дом 2, строение 2",(495) 437-19-66,55.674991369,37.474803941,зал теннисный №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
83,84,Теннисный клуб «Теннис Парк Янтарь»,Северо-Западный административный округ,район Строгино,"улица Маршала Катукова, дом 26",(495) 942-88-47,55.800181781,37.414280917,зал теннисный №4,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
84,85,Спортивный комплекс Московской теннисной академии на ул. Чоботовской,Западный административный округ,район Ново-Переделкино,"Чоботовская улица, дом 4, корпус 1",(499) 737-00-07,55.646549532,37.353037434,зал теннисный №2,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
85,86,Теннисный клуб «Теннис Парк Янтарь»,Северо-Западный административный округ,район Строгино,"улица Маршала Катукова, дом 26",(495) 942-88-47,55.800186313,37.413996603,зал теннисный №5,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
86,87,Теннисный клуб «Теннис Парк Янтарь»,Северо-Западный административный округ,район Строгино,"улица Маршала Катукова, дом 26",(495) 942-88-47,55.800063936,37.414887097,зал теннисный №2,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
87,88,Теннисный клуб «Теннис Парк Янтарь»,Северо-Западный административный округ,район Строгино,"улица Маршала Катукова, дом 26",(495) 942-88-47,55.800143886,37.414633625,зал теннисный №3,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
88,89,Теннисный клуб «Теннис Парк Янтарь»,Северо-Западный административный округ,район Строгино,"улица Маршала Катукова, дом 26",(495) 942-88-47,55.799989095,37.415143804,зал теннисный №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
89,90,Спортивный комплекс «Спутник-Стиль»,Восточный административный округ,район Гольяново,"1-й Иртышский проезд, дом 8, строение 1",(495) 644-36-64,55.813566617,37.757994102,зал теннисный №1,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,tennis
90,91,Физкультурно-оздоровительный комплекс «Динамо-Центр»,Центральный административный округ,Тверской район,"улица Петровка, дом 26, строение 9",(495) 625-58-38,55.766650632,37.618447111,зал теннисный №5,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,tennis
91,92,Фитнес-клуб «Союз-спорт»,Юго-Западный административный округ,район Коньково,"улица Академика Волгина, дом 33А",(495) 781-84-84,55.642246627,37.506805066,зал теннисный №1,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,tennis
92,93,Фитнес-клуб «Союз-спорт»,Юго-Западный административный округ,район Коньково,"улица Академика Волгина, дом 33А",(495) 781-84-84,55.642246627,37.506805066,зал теннисный №2,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,tennis
93,94,Физкультурно-оздоровительный комплекс «Ньютон Арена»,Южный административный округ,район Нагатино-Садовники,"1-й Нагатинский проезд, дом 10, строение 3",(495) 280-15-15,55.677989849,37.631124893,зал теннисный,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-00:00,09:00-00:00,tennis
94,95,Физкультурно-оздоровительный комплекс «Динамо-Центр»,Центральный административный округ,Тверской район,"улица Петровка, дом 26, строение 9",(495) 625-58-38,55.766516065,37.619127554,зал теннисный №7,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,tennis
95,96,Физкультурно-оздоровительный комплекс «Динамо-Центр»,Центральный административный округ,Тверской район,"улица Петровка, дом 26, строение 9",(495) 625-58-38,55.766209927,37.617826437,зал теннисный №8,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,tennis
96,97,Физкультурно-оздоровительный комплекс «Динамо-Центр»,Центральный административный округ,Тверской район,"улица Петровка, дом 26, строение 9",(495) 625-58-38,55.766629289,37.619122945,зал теннисный №6,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
97,98,Физкультурно-оздоровительный комплекс «Динамо-Центр»,Центральный административный округ,Тверской район,"улица Петровка, дом 26, строение 9",(495) 625-58-38,55.766371724,37.618473013,зал теннисный №4,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
98,99,Физкультурно-оздоровительный комплекс «Динамо-Центр»,Центральный административный округ,Тверской район,"улица Петровка, дом 26, строение 9",(495) 625-58-38,55.76601637,37.617831801,зал теннисный №1,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,tennis
99,100,Спортивный комплекс образовательного учреждения,Южный административный округ,район Нагатинский Затон,"Коломенская набережная, дом 20",(499) 615-89-88,55.67666874,37.696688158,зал теннисный №5,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
100,101,Физкультурно-оздоровительный комплекс «Динамо-Центр»,Центральный административный округ,Тверской район,"улица Петровка, дом 26, строение 9",(495) 625-58-38,55.76651193,37.618456348,зал теннисный №3,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
101,102,Физкультурно-оздоровительный комплекс «Динамо-Центр»,Центральный административный округ,Тверской район,"улица Петровка, дом 26, строение 9",(495) 625-58-38,55.766119197,37.617906903,зал теннисный №2,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,tennis
102,103,Спортивный комплекс «Спорт Тайм»,Западный административный округ,район Раменки,"улица Лобачевского, дом 110, корпус 1",(495) 205-49-09,55.692696896,37.47691558,зал теннисный №1,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,tennis
103,104,Комплекс спортивных сооружений «Русская теннисная академия»,Троицкий административный округ,поселение Первомайское,"вблизи деревни Рогозинино, дом 7Б/Н",(495) 032-98-19,55.539919242,37.18644782,зал теннисный №3,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,tennis
104,105,Комплекс спортивных сооружений «Русская теннисная академия»,Троицкий административный округ,поселение Первомайское,"вблизи деревни Рогозинино, дом 7Б/Н",(495) 032-98-19,55.540083505,37.184527359,зал теннисный №1,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,tennis
105,106,Комплекс спортивных сооружений «Русская теннисная академия»,Троицкий административный округ,поселение Первомайское,"вблизи деревни Рогозинино, дом 7Б/Н",(495) 032-98-19,55.539834069,37.186984262,зал теннисный №4,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,tennis
106,107,Комплекс спортивных сооружений «Русская теннисная академия»,Троицкий административный округ,поселение Первомайское,"вблизи деревни Рогозинино, дом 7Б/Н",(495) 032-98-19,55.540010499,37.185237829,зал теннисный №2,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,tennis
107,108,Сквош-клуб «Москва»,Юго-Восточный административный округ,Южнопортовый район,"Шарикоподшипниковская улица, дом 13, строение 46",(495) 118-30-50,55.721914,37.684317,зал теннисный,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:00-22:00,08:00-22:00,tennis
108,109,Государственное бюджетное учреждение культуры города Москвы «Центр культуры и искусства «Меридиан»,Юго-Западный административный округ,район Черёмушки,"Профсоюзная улица, дом 61",(495) 335-46-10,55.656794636,37.54227744,Зал теннисный,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,tennis
109,110,Фитнес-клуб «Мультиспорт»,Центральный административный округ,район Хамовники,"улица Лужники, дом 24, строение 10",(495) 788-16-98,55.721379347,37.549233777,зал теннисный №6,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,tennis
110,111,Стадион «РЖД Арена»,Восточный административный округ,район Преображенское,"Большая Черкизовская улица, владение 125, строение 1",(499) 161-42-83,55.803540049,37.743223864,зал теннисный №1,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,tennis
111,112,Стадион «РЖД Арена»,Восточный административный округ,район Преображенское,"Большая Черкизовская улица, владение 125, строение 1",(499) 161-42-83,55.80332553,37.743068296,зал теннисный №3,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,tennis
112,113,Фитнес-клуб «Мультиспорт»,Центральный административный округ,район Хамовники,"улица Лужники, дом 24, строение 10",(495) 788-16-98,55.721679098,37.550204737,зал теннисный №5,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,tennis
113,114,Теннисный клуб «Лосинка»,Северо-Восточный административный округ,Лосиноостровский район,"Осташковская улица, владение 14, корпус 1, строение 4",(910) 420-33-32,55.881190633,37.679297815,зал теннисный №2,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,tennis
114,115,Стадион «РЖД Арена»,Восточный административный округ,район Преображенское,"Большая Черкизовская улица, владение 125, строение 1",(499) 161-42-83,55.803200141,37.743140716,зал теннисный №4,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,tennis
115,116,Стадион «РЖД Арена»,Восточный административный округ,район Преображенское,"Большая Черкизовская улица, владение 125, строение 1",(499) 161-42-83,55.803410129,37.743304331,зал теннисный №2,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,tennis
116,117,Фитнес-клуб «Мультиспорт»,Центральный административный округ,район Хамовники,"улица Лужники, дом 24, строение 10",(495) 788-16-98,55.721591292,37.550057216,зал теннисный №4,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,tennis
117,118,Детско-юношеская спортивная школа «Теннис парк»,Юго-Восточный административный округ,Нижегородский район,"Рязанский проспект, дом 4А, строение 1",(495) 287-39-00,55.728292958,37.745395491,зал теннисный №5,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,tennis
118,119,Детско-юношеская спортивная школа «Теннис парк»,Юго-Восточный административный округ,Нижегородский район,"Рязанский проспект, дом 4А, строение 1",(495) 287-39-00,55.727817125,37.745186279,зал теннисный №1,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,tennis
119,120,Фитнес-клуб «Мультиспорт»,Центральный административный округ,район Хамовники,"улица Лужники, дом 24, строение 10",(495) 788-16-98,55.721765388,37.550043805,зал теннисный №3,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,tennis
120,121,Фитнес-клуб «Мультиспорт»,Центральный административный округ,район Хамовники,"улица Лужники, дом 24, строение 10",(495) 788-16-98,55.7217775,37.549719257,зал теннисный №1,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,tennis
121,122,Детско-юношеская спортивная школа «Теннис парк»,Юго-Восточный административный округ,Нижегородский район,"Рязанский проспект, дом 4А, строение 1",(495) 287-39-00,55.728190031,37.74535794,зал теннисный №3,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,tennis
122,123,Детско-юношеская спортивная школа «Теннис парк»,Юго-Восточный административный округ,Нижегородский район,"Рязанский проспект, дом 4А, строение 1",(495) 287-39-00,55.727953836,37.745233583,зал теннисный №2,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,tennis
123,124,Детско-юношеская спортивная школа «Теннис парк»,Юго-Восточный административный округ,Нижегородский район,"Рязанский проспект, дом 4А, строение 1",(495) 287-39-00,55.727832261,37.745137999,зал теннисный №10,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,tennis
124,125,Детско-юношеская спортивная школа «Теннис парк»,Юго-Восточный административный округ,Нижегородский район,"Рязанский проспект, дом 4А, строение 1",(495) 287-39-00,55.728764106,37.745561788,зал теннисный №8,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,tennis
125,126,Детско-юношеская спортивная школа «Теннис парк»,Юго-Восточный административный округ,Нижегородский район,"Рязанский проспект, дом 4А, строение 1",(495) 287-39-00,55.728568712,37.745545695,зал теннисный №7,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,tennis
126,127,Теннисный Клуб «Лига»,Юго-Восточный административный округ,Южнопортовый район,"1-я улица Машиностроения, дом 3/5А",(495) 369-48-32,55.715539955,37.672693651,зал теннисный №1,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,tennis
127,128,Теннисный клуб «Лосинка»,Северо-Восточный административный округ,Лосиноостровский район,"Осташковская улица, владение 14, корпус 1, строение 4",(910) 420-33-32,55.880880309,37.67908592,зал теннисный №1,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,tennis
128,129,Теннисный клуб «Мейджор»,Южный административный округ,Нагорный район,"Электролитный проезд, дом 3, строение 2",(916) 780-65-65,55.675542075,37.616936491,зал теннисный №3,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,tennis
129,130,Теннисный клуб «Мейджор»,Южный административный округ,Нагорный район,"Электролитный проезд, дом 3, строение 2",(916) 780-65-65,55.675281263,37.617934071,зал теннисный №4,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,tennis
130,131,Физкультурно-оздоровительный комплекс с бассейном «Чайка»,Центральный административный округ,район Хамовники,"Турчанинов переулок, дом 3, строение 1",(499) 246-13-44,55.736402853,37.596233737,зал теннисный,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,tennis
131,132,Спортивно-оздоровительный комплекс «Звезда»,Западный административный округ,район Филёвский Парк,"Большая Филёвская улица, дом 20",(495) 120-51-20,55.748455814,37.497926243,зал теннисный №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
132,133,Теннисный клуб «Мейджор»,Южный административный округ,Нагорный район,"Электролитный проезд, дом 3, строение 2",(916) 780-65-65,55.675911899,37.617022321,зал теннисный №1,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,tennis
133,134,Теннисный клуб «Мейджор»,Южный административный округ,Нагорный район,"Электролитный проезд, дом 3, строение 2",(916) 780-65-65,55.6759604,37.618030832,зал теннисный №2,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,tennis
134,135,Спортивный комплекс Московского энергетического института,Юго-Восточный административный округ,район Лефортово,"2-й Краснокурсантский проезд, дом 12, строение 1",(495) 361-19-58,55.762309003,37.700966542,зал теннисный №1,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,tennis
135,136,Московская Академия тенниса на проспекте Вернадского,Западный административный округ,район Тропарёво-Никулино,"проспект Вернадского, дом 97, корпус 2",(499) 431-66-16,55.668317666,37.49354244,зал теннисный №3,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
136,137,Спортивный комплекс Московского энергетического института,Юго-Восточный административный округ,район Лефортово,"2-й Краснокурсантский проезд, дом 12, строение 1",(495) 361-19-58,55.76207817,37.701650372,зал теннисный №2,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,tennis
137,138,Стадион «Буревестник»,Центральный административный округ,район Хамовники,"улица Плющиха, дом 57",(495) 532-37-85,55.736483022,37.57659141,зал теннисный №2,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,tennis
138,139,Стадион «Буревестник»,Центральный административный округ,район Хамовники,"улица Плющиха, дом 57",(495) 532-37-85,55.736528588,37.576290105,зал теннисный №1,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,tennis
139,140,Велотрек «Крылатское»,Западный административный округ,район Крылатское,"Крылатская улица, дом 10",(499) 490-04-86,55.763427221,37.43321269,зал теннисный №1,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,tennis
