,Id,Name,AdmArea,District,Address,HelpPhone,Latitude,Longitude,NameSummer,понедельник,вторник,среда,четверг,пятница,суббота,воскресенье,Type
98,99,Фитнес-клуб «ИСТ-ФРЕШ»,Новомосковский административный округ,поселение Московский,"поселение Московский, город Московский, Радужная улица, дом 9",(495) 665-04-51,55.592108,37.373563,бассейн плавательный 25-метровый крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,pool_close
99,100,Бассейн «Медынский»,Южный административный округ,район Бирюлёво Западное,"Медынская улица, дом 9А, строение 2",(495) 681-01-48,55.581715665,37.650578205,бассейн плавательный 25-метровый крытый,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,pool_close
100,101,Фитнес-клуб «СССР» Алексеевская,Северо-Восточный административный округ,Алексеевский район,"Новоалексеевская улица, дом 25",(495) 223-38-51,55.810865152,37.651181887,бассейн плавательный 25-метровый крытый,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,pool_close
101,102,Фитнес-клуб «Х-Фит Планета»,Северо-Восточный административный округ,район Бибирево,"Алтуфьевское шоссе, дом 70, корпус 2",(499) 346-02-06,55.88915186,37.58997409,бассейн плавательный площадью более 60 кв.м крытый,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,pool_close
102,103,Бассейн «Панджшер»,Южный административный округ,район Чертаново Северное,"Сумской проезд, дом 8, корпус 3",(495) 316-93-93,55.63497479,37.61136933,бассейн плавательный 25-ти метровый крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,09:00-22:00,09:00-22:00,pool_close
103,104,Физкультурно-оздоровительный комплекс с бассейном «Филиал МПО им. И. Румянцева»,Северный административный округ,Савёловский район,"Писцовая улица, дом 12, строение 1",(495) 685-06-47,55.79810233,37.576883444,бассейн плавательный 25-метровый крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:45-23:00,08:30-21:00,pool_close
104,105,Фитнес-клуб «Манхеттен»,Северо-Восточный административный округ,Бутырский район,"Новодмитровская улица, дом 5А, строение 2",(495) 032-35-53,55.807332903,37.588853658,бассейн плавательный 25-метровый крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-00:00,09:00-00:00,pool_close
105,106,Спортивный комплекс «Курьяново» (физкультурно-оздоровительный комплекс с бассейном),Юго-Восточный административный округ,район Печатники,"1-й Курьяновский проезд, дом 17, строение 1",(499) 780-15-82,55.655559933,37.696107999,бассейн плавательный площадью более 60 кв. м крытый,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,09:30-22:00,08:45-21:00,pool_close
106,107,Бассейн плавательный «ЦСиО «Самбо-70» отделение «Юность»,Юго-Западный административный округ,район Тёплый Стан,"улица Академика Бакулева, дом 5",(495) 438-89-55,55.64084026,37.483302808,бассейн плавательный крытый,06:45-23:00,06:45-23:00,06:45-23:00,06:45-23:00,06:45-23:00,06:45-23:00,06:45-23:00,pool_close
107,108,Бассейн плавательный «МССУОР № 2»,Западный административный округ,район Фили-Давыдково,"Малая Филёвская улица, дом 34, корпус 2-А",(499) 146-10-29,55.735173441,37.457541901,бассейн плавательный 25-метровый крытый,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,pool_close
108,109,Фитнес-клуб «Палестра Спорт»,Северный административный округ,район Сокол,"2-я Песчаная улица, дом 4А, корпус 1",(499) 157-13-45,55.794075628,37.516750678,бассейн плавательный 25-метровый крытый,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,07:00-23:59,pool_close
109,110,Спортивный комплекс «Яуза»,Северо-Восточный административный округ,Бабушкинский район,"Олонецкий проезд, дом 5",(495) 681-01-48,55.879552655,37.665402372,бассейн плавательный 25-метровый крытый,06:30-23:30,06:30-23:30,06:30-23:30,06:30-23:30,06:30-23:30,06:30-23:30,06:30-23:30,pool_close
110,111,Спортивный комплекс «Дегунино»,Северный административный округ,район Восточное Дегунино,"Керамический проезд, дом 61, корпус 3",(495) 483-17-30,55.885610436,37.565652186,"бассейн плавательный 25-метровый крытый, «Большая чаша»",07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,pool_close
111,112,Фитнес-клуб «Ворлд Класс» Шереметьевская,Северо-Восточный административный округ,район Марьина Роща,"12-й проезд Марьиной Рощи, владение 9, строение 2",(495) 933-75-25,55.804519959,37.618699365,бассейн плавательный 25-метровый крытый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,pool_close
112,113,Фитнес-клуб «Марина клаб»,Северный административный округ,Войковский район,"Ленинградское шоссе, дом 25А, строение 4",(495) 363-60-61,55.827508338,37.477759823,бассейн плавательный 50-метровый крытый,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,pool_close
113,114,Фитнес-клуб «Селф клуб»,Северо-Восточный административный округ,Бабушкинский район,"Верхоянская улица, дом 9",(495) 780-00-08,55.856045643,37.667361409,бассейн плавательный 25-ти метровый крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,08:00-23:00,08:00-23:00,pool_close
114,115,Фитнес-клуб «Х-Фит Отрадное»,Северо-Восточный административный округ,район Отрадное,"Отрадная улица, дом 8",(495) 662-30-34,55.857291745,37.608277618,бассейн плавательный 25-метровый крытый,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,pool_close
115,116,Бассейн «Орбита»,Зеленоградский административный округ,район Савёлки,"город Зеленоград, Озёрная аллея, дом 6",(499) 735-17-55,55.986895589,37.226167272,бассейн плавательный крытый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,pool_close
116,117,Фитнес-клуб «Космос»,Северо-Восточный административный округ,Алексеевский район,"проспект Мира, дом 150",(495) 153-53-14,55.822486745,37.647535236,бассейн плавательный крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-23:00,07:00-23:00,pool_close
117,118,"Многофункциональный спортивный комплекс «Формула воды», ул. Ибрагимова",Восточный административный округ,район Соколиная Гора,"улица Ибрагимова, дом 32",(495) 681-01-48,55.788702345,37.730781047,"бассейн плавательный 25-метровый крытый №1, «Бассейн №11»",06:45-22:00,06:45-22:00,06:45-22:00,06:45-22:00,06:45-22:00,06:45-22:00,07:45-20:00,pool_close
118,119,Спортивный комплекс «Дельфин» (плавательный бассейн),Юго-Восточный административный округ,район Некрасовка,"2-я Вольская улица, дом 16, корпус 3",(495) 706-75-45,55.685508291,37.9236495,бассейн плавательный 25-метровый крытый,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,pool_close
119,120,Спортивный комплекс «Чертаново» в мкр-не Северное Чертаново,Южный административный округ,район Чертаново Северное,"микрорайон Северное Чертаново, корпус 806",(495) 318-32-22,55.635360127,37.594184392,бассейн плавательный 25-метровый крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,pool_close
120,121,Спортивный комплекс «Курьяново» (физкультурно-оздоровительный комплекс с бассейном),Юго-Восточный административный округ,район Печатники,"1-й Курьяновский проезд, дом 17, строение 1",(499) 780-15-82,55.655492065,37.695238919,бассейн плавательный 25-метровый крытый,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,08:00-22:00,08:45-21:00,pool_close
121,122,Фитнес-клуб «Кенга»,Северный административный округ,район Ховрино,"Фестивальная улица, дом 22, строение 6А",(495) 454-71-00,55.85816639,37.50110124,бассейн плавательный 25-метровый крытый,06:30-23:59,06:30-23:59,06:30-23:59,06:30-23:59,06:30-23:59,08:00-22:00,08:00-22:00,pool_close
122,123,"Многофункциональный спортивный комплекс «Формула воды», ул. Ибрагимова",Восточный административный округ,район Соколиная Гора,"улица Ибрагимова, дом 32",(495) 681-01-48,55.788702345,37.730781047,"бассейн плавательный 50-метровый крытый, «Бассейн №10»",06:45-22:00,06:45-22:00,06:45-22:00,06:45-22:00,06:45-22:00,06:45-22:00,07:45-20:00,pool_close
123,124,Фитнес-клуб «Практика»,Северный административный округ,район Аэропорт,"Красноармейская улица, дом 11, корпус 2",(495) 481-88-44,55.799797719,37.543558065,бассейн плавательный крытый,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,pool_close
124,125,Спортивный комплекс образовательного учреждения,Северо-Восточный административный округ,район Марьина Роща,"Октябрьская улица, дом 81",(495) 181-56-56,55.796117019,37.612068395,бассейн плавательный площадью более 60 кв.м крытый,07:00-18:00,07:00-18:00,07:00-18:00,07:00-18:00,07:00-18:00,закрыто,закрыто,pool_close
125,126,Спортивный комплекс среднего профессионального образовательного учреждения,Восточный административный округ,район Метрогородок,"Вербная улица, дом 4, строение 7",(499) 167-03-18,55.824268198,37.775666648,бассейн плавательный 25-метровый крытый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,закрыто,закрыто,pool_close
126,127,Бассейн МАУ ДО ДЮСШ-2,Троицкий административный округ,поселение Троицк,"город Троицк, Сиреневый бульвар, дом 15",(495) 851-60-47,55.472648156,37.295080133,бассейн плавательный 25-метровый крытый,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,pool_close
127,128,Бассейн МАУ ДО ДЮСШ-2,Троицкий административный округ,поселение Троицк,"город Троицк, Сиреневый бульвар, дом 15",(495) 851-60-47,55.472519077,37.295245068,бассейн плавательный крытый,14:00-20:00,14:00-20:00,14:00-20:00,14:00-20:00,14:00-20:00,14:00-20:00,14:00-20:00,pool_close
128,129,Спортивный комплекс образовательного учреждения,Восточный административный округ,район Новокосино,"Новокосинская улица, дом 13А",(495) 702-66-76,55.735774586,37.852412663,бассейн плавательный 25-метровый крытый,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,pool_close
129,130,Бассейн «Арбат»,Центральный административный округ,район Арбат,"Композиторская улица, дом 17",(495) 681-01-48,55.750829572,37.586663892,бассейн плавательный площадью более 60-ти кв.м крытый,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,08:30-19:30,08:30-19:30,pool_close
130,131,Спортивный комплекс образовательного учреждения,Центральный административный округ,Пресненский район,"2-я Звенигородская улица, дом 8",(499) 795-19-20,55.759615718,37.555835653,бассейн плавательный 25-метровый крытый,07:00-20:00,08:00-20:00,08:00-20:00,07:00-20:00,08:00-20:00,08:00-20:00,закрыто,pool_close
131,132,Спортивный комплекс образовательного учреждения,Центральный административный округ,Пресненский район,"2-я Звенигородская улица, дом 8",(499) 795-19-20,55.759615717,37.555972445,бассейн плавательный крытый,07:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,00:00-00:00,pool_close
132,133,Спортивный комплекс образовательного учреждения,Восточный административный округ,район Перово,"Перовская улица, дом 27",(495) 368-07-80,55.747313768,37.771524308,бассейн плавательный площадью более 60 кв.м крытый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,закрыто,закрыто,pool_close
133,134,Спортивный комплекс образовательного учреждения,Юго-Восточный административный округ,район Текстильщики,"улица Шкулёва, дом 2, строение 2",(499) 179-65-11,55.691778,37.742882,бассейн плавательный 25-метровый крытый,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,pool_close
134,135,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Северное Бутово,"бульвар Дмитрия Донского, дом 14Г",(495) 711-03-99,55.564934807,37.569978434,бассейн плавательный крытый,07:30-21:00,07:30-21:00,07:30-21:00,07:30-21:00,07:30-21:00,09:00-21:00,09:00-21:00,pool_close
135,136,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Северное Бутово,"бульвар Дмитрия Донского, дом 14Г",(495) 711-03-99,55.565058838,37.570085722,бассейн плавательный 25-метровый крытый,07:30-21:00,07:30-21:00,07:30-21:00,07:30-21:00,07:30-21:00,09:00-21:00,09:00-21:00,pool_close
136,137,Спортивный комплекс образовательного учреждения,Западный административный округ,район Тропарёво-Никулино,"Никулинская улица, дом 5, корпус 3",(495) 137-71-71,55.667525198,37.456177697,бассейн плавательный 25-метровый крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,09:00-21:00,pool_close
137,138,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,Гагаринский район,"улица Фотиевой, дом 16, корпус 2",(499) 137-00-08,55.699295013,37.556009335,"бассейн плавательный 25-метровый крытый №1, «Пионер»",07:00-22:45,07:00-22:45,07:00-22:45,07:00-22:45,07:00-22:45,09:00-21:00,09:00-21:00,pool_close
138,139,Спортивный комплекс образовательного учреждения,Восточный административный округ,район Новогиреево,"Зелёный проспект, дом 75, строение 3",(495) 302-33-03,55.752626175,37.813992381,бассейн плавательный 25-метровый крытый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,pool_close
139,140,Многофункциональный комплекс «Сходня»,Северо-Западный административный округ,район Южное Тушино,"улица Фабрициуса, дом 41",(495) 681-01-48,55.843939862,37.422572309,бассейн плавательный площадью более 60 кв. м крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:00-23:00,08:00-23:00,pool_close
140,141,Фитнес-клуб «Биосфера»,Южный административный округ,Донской район,"Малая Калужская улица, дом 15, строение 4",(495) 690-91-12,55.717969376,37.598136869,бассейн плавательный 25-метровый крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,09:00-23:00,09:00-23:00,pool_close
141,142,Спортивный комплекс среднего профессионального образовательного учреждения,Восточный административный округ,район Метрогородок,"Вербная улица, дом 4, строение 1",(499) 167-03-18,55.824618164,37.77607512,бассейн плавательный 25-метровый крытый,закрыто,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,pool_close
142,143,Спортивный комплекс «Лазурный»,Северо-Западный административный округ,район Северное Тушино,"улица Вилиса Лациса, домовладение 26",(495) 681-01-48,55.862371516,37.412944516,бассейн плавательный 25-ти метровый крытый,07:00-23:30,07:00-23:30,07:00-23:30,07:00-23:30,07:00-23:30,07:45-22:45,07:45-22:45,pool_close
143,144,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Северное Бутово,"Старокачаловская улица, дом 22",(495) 713-68-63,55.570171067,37.58458045,бассейн плавательный 25-метровый крытый,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-21:00,08:00-21:00,pool_close
144,145,Фитнес-клуб «Ворлд Класс» Лодочная,Северо-Западный административный округ,район Южное Тушино,"Лодочная улица, дом 43, строение 2",(495) 191-09-14,55.842525634,37.46103106,бассейн плавательный 25-метровый крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-00:00,09:00-00:00,pool_close
145,146,Спортивный комплекс водных видов спорта Московского городского педагагического университета,Северо-Восточный административный округ,Алексеевский район,"улица Касаткина, дом 23",(499) 181-65-52,55.823754405,37.668184876,бассейн плавательный 25-метровый крытый,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,pool_close
146,147,Спортивный комплекс образовательного учреждения,Северо-Западный административный округ,район Куркино,"Соколово-Мещерская улица, домовладение 27",(499) 401-99-96,55.904670974,37.382224873,бассейн плавательный площадью более 60 кв.м крытый,06:00-21:00,06:00-21:00,06:00-21:00,06:00-21:00,06:00-21:00,06:00-21:00,06:00-21:00,pool_close
147,148,Спортивный комплекс водных видов спорта Московского городского педагагического университета,Северо-Восточный административный округ,Алексеевский район,"улица Касаткина, дом 23",(499) 181-65-52,55.823623449,37.668054788,бассейн плавательный крытый,07:00-21:15,07:00-21:15,07:00-21:15,07:00-21:15,07:00-21:15,07:45-19:45,09:00-16:45,pool_close
148,149,Спортивный комплекс образовательного учреждения,Западный административный округ,район Тропарёво-Никулино,"Никулинская улица, дом 10",(495) 651-35-98,55.669178449,37.465290683,бассейн плавательный 25-метровый крытый,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,закрыто,pool_close
149,150,Спортивный комплекс образовательного учреждения,Троицкий административный округ,поселение Троицк,"город Троицк, микрорайон ""В"", дом 53",(495) 851-40-64,55.49052738,37.299847886,бассейн плавательный крытый,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,закрыто,закрыто,pool_close
150,151,Спортивный комплекс Московского государственного университета технологий и управления им К. Г. Разумовского,Центральный административный округ,Таганский район,"улица Земляной Вал, дом 73",(495) 915-49-14,55.746376871,37.65642439,"бассейн плавательный 25-метровый крытый, «Университетский»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,pool_close
151,152,Фитнес-клуб «Фит Фэшн Каскад»,Центральный административный округ,Басманный район,"набережная Академика Туполева, дом 15",(495) 663-20-00,55.760248078,37.680922286,бассейн плавательный 25-метровый крытый,06:30-00:00,06:30-00:00,06:30-00:00,06:30-00:00,06:30-00:00,08:00-23:00,08:00-23:00,pool_close
152,153,Фитнес-клуб «Идеал фитнесс» Шаболовская,Центральный административный округ,район Якиманка,"Конный переулок, дом 4",(495) 502-91-91,55.721483383,37.612498043,бассейн плавательный крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,09:00-23:00,09:00-23:00,pool_close
153,154,Фитнес-клуб «Азимут спорт»,Центральный административный округ,Мещанский район,"Олимпийский проспект, дом 18/1",(495) 931-90-00,55.784980452,37.62445272,бассейн плавательный крытый,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,pool_close
154,155,Фитнес-клуб «СССР» Краснобогатырская,Восточный административный округ,район Богородское,"Краснобогатырская улица, дом 2, строение 1",(495) 150-09-00,55.814641372,37.693657094,бассейн плавательный крытый,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,pool_close
155,156,"Спортивный комплекс «Братеево», к.3Б",Южный административный округ,район Братеево,"улица Борисовские Пруды, дом 20, корпус 3Б",(495) 681-01-48,55.636241043,37.753972617,бассейн плавательный 25-ти метровый крытый,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,pool_close
156,157,Фитнес-клуб «Ворлд Класс» Строгино,Северо-Западный административный округ,район Строгино,"улица Кулакова, дом 20, строение 6",(495) 788-00-00,55.80318473,37.389776223,бассейн плавательный 25-метровый крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-00:00,09:00-00:00,pool_close
157,158,Фитнес-клуб «Идеал Фитнесс» Павелецкая,Центральный административный округ,район Замоскворечье,"Летниковская улица, дом 10, строение 5",(495) 108-55-02,55.72417609,37.642381325,бассейн плавательный 25-метровый крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,09:00-23:00,09:00-23:00,pool_close
158,159,Фитнес-клуб «Зебра» Алтуфьево,Северо-Восточный административный округ,район Отрадное,"Алтуфьевское шоссе, дом 18А",(495) 116-11-18,55.858307892,37.585731775,бассейн плавательный 25-метровый крытый,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,pool_close
159,160,Фитнес-клуб «Зебра» Медведково,Северо-Восточный административный округ,район Северное Медведково,"Широкая улица, дом 28",(495) 150-37-17,55.886060803,37.678711846,бассейн плавательный 25-метровый крытый,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,pool_close
160,161,Спортивный комплекс «Академия льда»,Северо-Восточный административный округ,район Марьина Роща,"1-й Стрелецкий проезд, дом 14",(495) 401-90-09,55.798544,37.608645,бассейн плавательный площадью более 60 кв.м крытый,06:00-00:15,06:00-00:15,06:00-00:15,06:00-00:15,06:00-00:15,06:00-00:15,06:00-00:15,pool_close
161,162,Физкультурно-оздоровительный комплекс «Жилищный комплекс Газпром»,Новомосковский административный округ,поселение Сосенское,"посёлок Газопровод, дом 101, корпус 1",(495) 817-16-58,55.580141455,37.470787191,бассейн плавательный крытый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,pool_close
162,163,Фитнес-клуб «Газпром Трансгаз Москва»,Новомосковский административный округ,поселение Сосенское,"поселение Сосенское, посёлок Газопровод, дом 101, корпус 9",(495) 817-16-58,55.580486202,37.47790559,бассейн плавательный 25-метровый крытый,12:00-22:00,06:45-22:00,06:45-23:00,06:45-22:00,06:45-22:00,08:00-21:00,08:00-21:00,pool_close
163,164,Объединенный санаторий и дом отдыха «Десна»,Новомосковский административный округ,поселение Воскресенское,"поселение Воскресенское, посёлок Воскресенское, дом 26",(495) 659-42-68,55.520739673,37.414246876,бассейн плавательный крытый,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,pool_close
164,165,Фитнес-клуб «СпортЛэнд» град Московский,Новомосковский административный округ,поселение Московский,"поселение Московский, город Московский, Солнечная улица, дом 5, строение 1",(495) 795-65-27,55.589889,37.36883,бассейн плавательный крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-22:00,09:00-22:00,pool_close
165,166,Фитнес-клуб «Х-Фит Правда»,Северный административный округ,район Беговой,"улица Правды, дом 21, строение 2",(495) 966-14-12,55.787839149,37.580041099,бассейн плавательный 25-метровый крытый,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,09:00-22:00,09:00-22:00,pool_close
166,167,Фитнес-клуб «Алекс фитнес» Коломенское,Южный административный округ,район Нагатино-Садовники,"проспект Андропова, дом 22",(495) 604-11-44,55.682621246,37.661126423,бассейн плавательный 25-метровый крытый,06:30-00:00,06:30-00:00,06:30-00:00,06:30-00:00,06:30-00:00,08:30-22:00,08:30-22:00,pool_close
167,168,"Спортивный комплекс «Дворец детского спорта», стр.2",Центральный административный округ,Таганский район,"Рабочая улица, дом 53, строение 2",(495) 670-21-70,55.740054314,37.691214596,бассейн плавательный 25-метровый крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,pool_close
168,169,"Спортивный комплекс «Серебряный», стр.2",Северо-Западный административный округ,район Хорошёво-Мнёвники,"улица Генерала Глаголева, дом 10, корпус 3, строение 2",(499) 444-14-78,55.781655827,37.465443475,бассейн плавательный 25-ти метровый крытый,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,pool_close
169,170,Фитнес-клуб «Москоу Фит»,Восточный административный округ,район Соколиная Гора,"Большая Семёновская улица, дом 11, строение 1",(499) 379-37-99,55.782833,37.703683,бассейн плавательный крытый,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,pool_close
170,171,Спортивный комплекс Академии Государственной противопожарной службы МЧС РФ,Северо-Восточный административный округ,Алексеевский район,"улица Бориса Галушкина, дом 4, строение 3",(495) 617-27-27,55.824501267,37.649093872,бассейн плавательный 25-метровый крытый,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-15:00,закрыто,pool_close
171,172,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Северное Бутово,"Старокачаловская улица, дом 22",(495) 713-68-63,55.570286,37.584118,бассейн плавательный крытый,08:30-22:00,08:30-22:00,08:30-22:00,08:30-22:00,08:30-22:00,09:00-21:00,09:00-21:00,pool_close
172,173,Спортивный комплекс «Орехово-Борисово»,Южный административный округ,район Зябликово,"Ореховый проезд, дом 43А",(495) 681-01-48,55.61478137,37.730233367,бассейн плавательный 25-ти метровый крытый,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,pool_close
173,174,Бассейн «Шипиловский»,Южный административный округ,район Орехово-Борисово Южное,"Шипиловский проезд, дом 59, корпус 4",(499) 613-94-76,55.604546619,37.709236178,бассейн плавательный 25-метровый крытый,06:45-21:45,06:45-21:45,06:45-21:45,06:45-21:45,06:45-21:45,06:45-21:45,06:45-21:45,pool_close
174,175,Фитнес-клуб «Фитнес Практика»,Западный административный округ,Можайский район,"улица Толбухина, дом 10, корпус 3",(495) 641-69-69,55.72119714,37.403039264,бассейн плавательный площадью более 60 кв.м крытый №1,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,pool_close
175,176,Фитнес-клуб «Фитнес Практика»,Западный административный округ,Можайский район,"улица Толбухина, дом 10, корпус 3",(495) 641-69-69,55.721303113,37.402881014,бассейн плавательный 25-метровый крытый,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,pool_close
176,177,Фитнес-клуб «СПА-центр Петровского Путевого Дворца»,Северный административный округ,район Аэропорт,"Ленинградский проспект, дом 40",(495) 401-76-67,55.793009096,37.552587097,бассейн плавательный площадью более 60 кв.м крытый,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,pool_close
177,178,Спортивный комплекс «Олимпийская деревня-80»,Западный административный округ,район Тропарёво-Никулино,"улица Мичуринский Проспект, Олимпийская Деревня, дом 2",(495) 437-19-66,55.675586418,37.473867166,бассейн плавательный площадью более 60 кв.м крытый №2,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,pool_close
178,179,Спортивный комплекс «Олимпийская деревня-80»,Западный административный округ,район Тропарёво-Никулино,"улица Мичуринский Проспект, Олимпийская Деревня, дом 2",(495) 437-19-66,55.675951912,37.472882795,бассейн плавательный 25-метровый крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,pool_close
179,180,Спортивный комплекс «Олимпийская деревня-80»,Западный административный округ,район Тропарёво-Никулино,"улица Мичуринский Проспект, Олимпийская Деревня, дом 2",(495) 437-19-66,55.675500847,37.473699528,бассейн плавательный площадью более 60 кв.м крытый №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,pool_close
180,181,Фитнес-клуб «Ве Джим Зеленый»,Восточный административный округ,район Перово,"1-й проезд Перова Поля, дом 9, строение 10",(495) 665-51-59,55.750129,37.770426,бассейн плавательный 25-метровый крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-22:00,09:00-22:00,pool_close
181,182,"Спортивный комплекс образовательного учреждения ЦОиС «Москва-98» на ул. Удальцова, д.40",Западный административный округ,район Проспект Вернадского,"улица Удальцова, дом 40",(499) 432-39-01,55.683705638,37.492706402,бассейн плавательный 25-метровый крытый,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,pool_close
