,Unnamed: 0,Name,AdmArea,District,Address,HelpPhone,Latitude,Longitude,NameSummer,понедельник,вторник,среда,четверг,пятница,суббота,воскресенье,Type,Rating,NumReviews
3293,3293,Сквош-клуб «Драйв»,Юго-Западный административный округ,район Черёмушки,"Профсоюзная улица, дом 31, корпус 5",(926) 737-90-30,55.672321999999994,37.559196,"зал спортивный №2, «Сквош-корт»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:00-23:00,08:00-23:00,sport_gym,-1.0,-1
3294,3294,Клуб единоборств «Маунт Файт клуб»,Южный административный округ,Нагорный район,"Болотниковская улица, дом 7, корпус 1",(916) 005-86-65,55.655446594,37.610885274,зал спортивный №2,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,10:00-16:00,закрыто,sport_gym,5.0,4
3295,3295,Сквош-клуб «Драйв»,Юго-Западный административный округ,район Черёмушки,"Профсоюзная улица, дом 31, корпус 5",(926) 737-90-30,55.672321999999994,37.559196,"зал спортивный №1, «Сквош-корт»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:00-23:00,08:00-23:00,sport_gym,-1.0,-1
3296,3296,Спортивный зал «Элемента»,Южный административный округ,район Нагатинский Затон,"Коломенская улица, дом 13",(967) 112-20-25,55.680593248,37.696417524,зал спортивный,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,09:00-21:00,09:00-21:00,sport_gym,-1.0,12
3297,3297,Центр гимнастики «Гелиос»,Западный административный округ,район Очаково-Матвеевское,"Озёрная улица, дом 35, строение 1",(958) 644-23-02,55.670371,37.448195,зал спортивный,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-20:00,09:00-20:00,sport_gym,-1.0,-1
3298,3298,Молодежный центр боевых искусств,Южный административный округ,район Москворечье-Сабурово,"Каширское шоссе, дом 39",(926) 186-16-32,55.646186554,37.671765148,зал спортивный №2,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,08:00-20:00,08:00-20:00,sport_gym,4.9,36
3299,3299,Школа спортивной гимнастики «Турнен»,Северо-Восточный административный округ,Ярославский район,"Ярославское шоссе, дом 19, строение 1",(499) 444-26-67,55.858914348,37.686444216999995,зал спортивный №1,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-17:00,10:00-17:00,sport_gym,-1.0,-1
3300,3300,Школа спортивной гимнастики «Турнен»,Северо-Восточный административный округ,Ярославский район,"Ярославское шоссе, дом 19, строение 1",(499) 444-26-67,55.859016174,37.686538095,зал спортивный №2,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-17:00,10:00-17:00,sport_gym,-1.0,-1
3301,3301,Спортивный комплекс «Арена Плей Север»,Северо-Восточный административный округ,Останкинский район,"Ботаническая улица, дом 2, строение 1",(495) 801-60-60,55.825128082,37.602897869,"зал спортивный №3, «бросковая зона»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,4.5,317
3302,3302,Спортивный комплекс «Арена Плей Север»,Северо-Восточный административный округ,Останкинский район,"Ботаническая улица, дом 2, строение 1",(495) 801-60-60,55.825391551,37.603678392,"зал спортивный №2, «хореографический»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,4.5,317
3303,3303,Спортивный комплекс «Арена Плей Север»,Северо-Восточный административный округ,Останкинский район,"Ботаническая улица, дом 2, строение 1",(495) 801-60-60,55.825543291,37.603184865,зал спортивный №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,4.5,317
3304,3304,Молодежный центр «Планета КВН»,Северо-Восточный административный округ,район Марьина Роща,"Шереметьевская улица, дом 2",(495) 966-34-35,55.793971,37.61777,"зал спортивный, «театральная сцена»",08:30-21:00,08:30-21:00,08:30-21:00,08:30-21:00,08:30-21:00,08:30-21:00,08:30-21:00,sport_gym,4.7,3245
3305,3305,Административно-спортивный центр «Госпитальный»,Центральный административный округ,Басманный район,"улица Госпитальный Вал, дом 1А, строение 1",(495) 198-08-03,55.770472713,37.702853045,зал спортивный №6,10:00-18:00,14:00-22:00,14:00-22:00,14:00-22:00,14:00-22:00,закрыто,закрыто,sport_gym,-1.0,-1
3306,3306,Скалодром «Рок Зона Болдер Хаус»,Южный административный округ,район Нагатино-Садовники,"проспект Андропова, дом 22",(499) 450-25-26,55.683351111,37.661794983,зал спортивный №2,08:00-23:00,14:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,09:00-22:00,09:00-22:00,sport_gym,4.8,186
3307,3307,Скалодром «Рок Зона Болдер Хаус»,Южный административный округ,район Нагатино-Садовники,"проспект Андропова, дом 22",(499) 450-25-26,55.682651,37.661913,зал спортивный №1,08:00-23:00,14:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,09:00-22:00,09:00-22:00,sport_gym,4.8,186
3308,3308,Фитнес-клуб «Спортстайшон»,Юго-Восточный административный округ,Южнопортовый район,"Новоостаповская улица, дом 5, строение 2",(495) 125-36-56,55.723148589,37.677923269,"зал спортивный, «зал единоборств»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,09:00-23:00,09:00-23:00,sport_gym,4.6,108
3309,3309,Фитнес-клуб «Путь силы»,Южный административный округ,район Чертаново Южное,"Россошанская улица, дом 6, строение 3",(495) 477-52-74,55.592629,37.612762,зал спортивный №3,06:00-01:00,06:00-01:00,06:00-01:00,06:00-01:00,06:00-01:00,06:00-01:00,06:00-01:00,sport_gym,3.9,15
3310,3310,Фитнес-клуб «Путь силы»,Южный административный округ,район Чертаново Южное,"Россошанская улица, дом 6, строение 3",(495) 477-52-74,55.592629,37.612762,зал спортивный №1,06:00-01:00,06:00-01:00,06:00-01:00,06:00-01:00,06:00-01:00,06:00-01:00,06:00-01:00,sport_gym,3.9,15
3311,3311,Фитнес-клуб «Путь силы»,Южный административный округ,район Чертаново Южное,"Россошанская улица, дом 6, строение 3",(495) 477-52-74,55.592629,37.612762,зал спортивный №2,06:00-01:00,06:00-01:00,06:00-01:00,06:00-01:00,06:00-01:00,06:00-01:00,06:00-01:00,sport_gym,3.9,15
3312,3312,Спортивный комплекс ГБУ ТЦСО «Алексеевский» филиал «Марфино»,Северо-Восточный административный округ,район Марфино,"Ботаническая улица, дом 29, корпус 2",(495) 619-39-75,55.832837632,37.593039319,зал спортивный,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-17:00,закрыто,sport_gym,-1.0,-1
3313,3313,Спортивно-игровой центр «Плейграунд»,Северо-Восточный административный округ,Бутырский район,"Складочная улица, дом 1, строение 1",(967) 108-86-81,55.80013176,37.595275867,зал спортивный №5,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:00-23:00,08:00-23:00,sport_gym,4.9,76
3314,3314,Спортивно-игровой центр «Плейграунд»,Северо-Восточный административный округ,Бутырский район,"Складочная улица, дом 1, строение 1",(967) 108-86-81,55.800453000000005,37.594584000000005,зал спортивный №3,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:00-23:00,08:00-23:00,sport_gym,4.9,76
3315,3315,Спортивный комплекс «Дом физической культуры»,Центральный административный округ,Басманный район,"улица Фридриха Энгельса, дом 53",(499) 267-85-45,55.776755068,37.689933374,"зал спортивный №5, «Спортивный зал»",10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,sport_gym,4.7,21
3316,3316,Школа акробатики и воздушной гимнастики «Вальсет»,Южный административный округ,район Орехово-Борисово Северное,"Шипиловская улица, дом 34, корпус 1, строение 2",(985) 486-70-40,55.620061,37.720329,зал спортивный,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,sport_gym,5.0,5
3317,3317,Спортивный комплекс «Снегирь Арена»,Новомосковский административный округ,поселение Марушкинское,"поселение Марушкинское, деревня Марушкино, улица Липовая Аллея, дом 2",(495) 241-02-42,55.59263000000001,37.201553,зал спортивный №4,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym,-1.0,37
3318,3318,Спортивный комплекс «Снегирь Арена»,Новомосковский административный округ,поселение Марушкинское,"поселение Марушкинское, деревня Марушкино, улица Липовая Аллея, дом 2",(495) 241-02-42,55.59263000000001,37.201553,зал спортивный №3,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym,-1.0,37
3319,3319,Спортивный комплекс «Снегирь Арена»,Новомосковский административный округ,поселение Марушкинское,"поселение Марушкинское, деревня Марушкино, улица Липовая Аллея, дом 2",(495) 241-02-42,55.59263000000001,37.201129211,"зал спортивный №1, «универсальный»",08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym,-1.0,37
3320,3320,Спортивный комплекс «Снегирь Арена»,Новомосковский административный округ,поселение Марушкинское,"поселение Марушкинское, деревня Марушкино, улица Липовая Аллея, дом 2",(495) 241-02-42,55.59263000000001,37.201553,зал спортивный №2,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym,-1.0,37
3321,3321,Спортивный комплекс «Снегирь Арена»,Новомосковский административный округ,поселение Марушкинское,"поселение Марушкинское, деревня Марушкино, улица Липовая Аллея, дом 2",(495) 241-02-42,55.59263000000001,37.201553,"зал спортивный №5, «зал акробатики»",08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym,-1.0,37
3322,3322,Досуговый центр «Личность»,Южный административный округ,район Царицыно,"Севанская улица, дом 21, корпус 3",(495) 325-07-22,55.622975,37.648897,зал спортивный №2,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-17:00,12:00-17:00,sport_gym,-1.0,-1
3323,3323,Фитнес-клуб «Ворлд Класс» Варшавка,Южный административный округ,район Чертаново Северное,"Варшавское шоссе, дом 122А",(495) 788-00-00,55.629621447,37.615865021,зал спортивный №7,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,09:00-23:55,09:00-23:55,sport_gym,4.7,507
3324,3324,Фитнес-клуб «Ворлд Класс» Варшавка,Южный административный округ,район Чертаново Северное,"Варшавское шоссе, дом 122А",(495) 788-00-00,55.629621447,37.615865021,"зал спортивный №6, «Гимнастический»",07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,09:00-23:55,09:00-23:55,sport_gym,4.7,507
3325,3325,Фитнес-клуб «Ворлд Класс» Варшавка,Южный административный округ,район Чертаново Северное,"Варшавское шоссе, дом 122А",(495) 788-00-00,55.629621447,37.615865021,зал спортивный №4,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,09:00-23:55,09:00-23:55,sport_gym,4.7,507
3326,3326,Фитнес-клуб «Ворлд Класс» Варшавка,Южный административный округ,район Чертаново Северное,"Варшавское шоссе, дом 122А",(495) 788-00-00,55.629621447,37.615865021,зал спортивный №5,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,09:00-23:55,09:00-23:55,sport_gym,4.7,507
3327,3327,Библиотека СМАРТ им. Анны Ахматовой,Западный административный округ,район Крылатское,"улица Крылатские Холмы, дом 34",(495) 415-90-55,55.76484,37.410708,Зал для занятий шахматами и танцами,закрыто,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-20:00,sport_gym,4.8,108
3328,3328,Досугово-спортивный центр «Мир молодых»,Южный административный округ,район Зябликово,"Задонский проезд, дом 24, корпус 2А",(495) 396-47-65,55.621633,37.753982,зал спортивный,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,12:30-18:30,закрыто,sport_gym,-1.0,-1
3329,3329,Досуговый центр «Олимп»,Северо-Восточный административный округ,район Южное Медведково,"Полярная улица, дом 10, строение 1",(916) 734-07-46,55.874561,37.63827,зал спортивный №4,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,08:00-20:00,09:00-18:00,sport_gym,4.7,23
3330,3330,Досуговый центр «Олимп»,Северо-Восточный административный округ,район Южное Медведково,"Полярная улица, дом 10, строение 1",(916) 734-07-46,55.874561,37.63827,зал спортивный №3,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,08:00-20:00,09:00-18:00,sport_gym,4.7,23
3331,3331,Спортивный комплекс образовательного учреждения,Новомосковский административный округ,поселение Рязановское,"поселение Рязановское, посёлок Знамя Октября, дом 40",(495) 867-43-75,55.476863,37.539302,зал спортивный №2,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,закрыто,sport_gym,-1.0,-1
3332,3332,Спортивный комплекс образовательного учреждения,Южный административный округ,район Нагатинский Затон,"проспект Андропова, дом 17, корпус 3",(499) 615-34-07,55.681808052,37.668243841,зал спортивный №3,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:00-16:00,sport_gym,-1.0,-1
3333,3333,Спортивный комплекс образовательного учреждения,Новомосковский административный округ,поселение Рязановское,"поселение Рязановское, посёлок Знамя Октября, дом 40",(495) 867-43-75,55.476863,37.539302,зал спортивный №3,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,закрыто,sport_gym,-1.0,-1
3334,3334,Спортивный комплекс образовательного учреждения,Южный административный округ,район Нагатинский Затон,"Судостроительная улица, дом 32, корпус 3",(499) 616-83-44,55.682110457,37.687779211,зал спортивный №2,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,закрыто,закрыто,sport_gym,-1.0,-1
3335,3335,Спортивный комплекс дошкольного образовательного учреждения,Южный административный округ,район Зябликово,"Шипиловская улица, дом 50, корпус 4",(495) 393-30-47,55.619531484,37.73834158,зал спортивный №2,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,закрыто,закрыто,sport_gym,-1.0,-1
3336,3336,Спортивный комплекс образовательного учреждения,Южный административный округ,район Зябликово,"улица Мусы Джалиля, дом 12, корпус 2",(495) 396-97-16,55.62543,37.739123,зал спортивный №2,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,sport_gym,-1.0,-1
3337,3337,Спортивный комплекс дошкольного образовательного учреждения,Южный административный округ,район Нагатинский Затон,"Нагатинская набережная, дом 58, корпус 3",(499) 615-89-88,55.687566645,37.686701436,зал спортивный,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,закрыто,закрыто,sport_gym,-1.0,-1
3338,3338,Спортивный комплекс дошкольного образовательного учреждения,Южный административный округ,район Чертаново Центральное,"улица Красного Маяка, дом 3А",(495) 389-63-55,55.610890355,37.596487805,зал спортивный №2,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,закрыто,закрыто,sport_gym,-1.0,-1
3339,3339,Спортивный комплекс дошкольного образовательного учреждения,Южный административный округ,район Чертаново Центральное,"улица Красного Маяка, дом 3А",(495) 389-63-55,55.610890355,37.596487805,зал спортивный №1,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,закрыто,закрыто,sport_gym,-1.0,-1
3340,3340,Спортивный комплекс дошкольного образовательного учреждения,Южный административный округ,район Чертаново Центральное,"Кировоградская улица, дом 28А",(495) 311-82-72,55.610321,37.600594,зал спортивный,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,sport_gym,-1.0,-1
3341,3341,Спортивный комплекс дошкольного образовательного учреждения,Южный административный округ,район Чертаново Центральное,"Днепропетровская улица, дом 5А",(495) 315-01-03,55.61939528600001,37.600687991,зал спортивный №1,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,закрыто,закрыто,sport_gym,-1.0,-1
3342,3342,Спортивный комплекс дошкольного образовательного учреждения,Южный административный округ,район Чертаново Центральное,"Днепропетровская улица, дом 5А",(495) 315-01-03,55.61939528600001,37.600687991,зал спортивный №2,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,закрыто,закрыто,sport_gym,-1.0,-1
3343,3343,Спортивный комплекс дошкольного образовательного учреждения,Южный административный округ,район Зябликово,"Шипиловская улица, дом 55, корпус 2",(495) 396-43-50,55.623724318,37.747449986,зал спортивный №2,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,закрыто,закрыто,sport_gym,-1.0,-1
3344,3344,Спортивный комплекс дошкольного образовательного учреждения,Южный административный округ,район Орехово-Борисово Южное,"Ясеневая улица, дом 39, корпус 2",(495) 398-50-52,55.607503152,37.741161694,зал спортивный малый,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-21:00,07:00-20:00,07:00-20:00,sport_gym,-1.0,-1
3345,3345,Спортивный комплекс образовательного учреждения,Новомосковский административный округ,поселение Московский,"город Московский, Радужная улица, дом 11",(495) 764-29-71,55.591228,37.374246,зал спортивный №1,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,закрыто,sport_gym,-1.0,-1
3346,3346,Спортивный комплекс образовательного учреждения,Новомосковский административный округ,поселение Московский,"город Московский, Радужная улица, дом 11",(495) 764-29-71,55.592528884,37.372808754,зал спортивный №3,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,закрыто,sport_gym,-1.0,-1
3347,3347,Спортивный комплекс образовательного учреждения,Новомосковский административный округ,поселение Московский,"город Московский, Радужная улица, дом 11",(495) 764-29-71,55.591228,37.374246,зал спортивный №2,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,закрыто,sport_gym,-1.0,-1
3348,3348,Спортивный комплекс образовательного учреждения,Новомосковский административный округ,поселение Московский,"город Московский, Радужная улица, дом 5",(495) 123-33-46,55.592830000000006,37.372207,зал спортивный №2,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,sport_gym,-1.0,-1
3349,3349,Спортивный комплекс образовательного учреждения,Новомосковский административный округ,поселение Московский,"поселение Московский, город Московский, улица Москвитина, дом 1, корпус 1",(495) 123-33-46,55.600531728,37.36240785,зал спортивный №1,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,закрыто,sport_gym,-1.0,-1
3350,3350,Спортивный комплекс образовательного учреждения,Новомосковский административный округ,поселение Московский,"поселение Московский, город Московский, улица Москвитина, дом 1, корпус 1",(495) 123-33-46,55.600590995,37.362539917,зал спортивный №2,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,закрыто,sport_gym,-1.0,-1
3351,3351,Спортивный комплекс с бассейном МССУОР № 1,Восточный административный округ,район Восточное Измайлово,"16-я Парковая улица, дом 17, строение 1",(499) 461-07-01,55.797524275,37.821581135,"зал спортивный № 2, «для хореографии»",08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym,4.1,51
3352,3352,Спортивный комплекс с бассейном МССУОР № 1,Восточный административный округ,район Восточное Измайлово,"16-я Парковая улица, дом 17, строение 1",(499) 461-07-01,55.797524275,37.821581135,"зал спортивный № 1, «для художественной гимнастики»",08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,sport_gym,4.1,51
3353,3353,Учебно-спортивный корпус стадиона «Первомайский»,Восточный административный округ,район Измайлово,"Первомайская аллея, дом 2, строение 2",(997) 647-04-68,55.781721999999995,37.756434000000006,зал спортивный №3,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,sport_gym,-1.0,-1
3354,3354,Учебно-спортивный корпус стадиона «Первомайский»,Восточный административный округ,район Измайлово,"Первомайская аллея, дом 2, строение 2",(997) 647-04-68,55.781721999999995,37.756434000000006,зал спортивный №1,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,sport_gym,-1.0,-1
3355,3355,Учебно-спортивный корпус стадиона «Первомайский»,Восточный административный округ,район Измайлово,"Первомайская аллея, дом 2, строение 2",(997) 647-04-68,55.781721999999995,37.756434000000006,зал спортивный №2,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,sport_gym,-1.0,-1
3356,3356,Спортивный комплекс «Чертаново» на ул. Кировоградская,Южный административный округ,район Чертаново Северное,"Кировоградская улица, дом 10А",(495) 312-11-54,55.626431,37.606631,зал спортивный №5,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,4.7,77
3357,3357,Досуговый центр «Покровка»,Центральный административный округ,Басманный район,"Лялин переулок, дом 8, строение 1",(495) 917-14-76,55.75995211,37.651477336,"зал спортивный №3, «Зал фитнеса»",10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,sport_gym,-1.0,-1
3358,3358,Досуговый центр «Покровка»,Центральный административный округ,Басманный район,"Лялин переулок, дом 8, строение 1",(495) 917-14-76,55.75995211,37.651477336,"зал спортивный №1, «Настольного тенниса»",10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,sport_gym,-1.0,-1
3359,3359,Детский досуговый центр «Школа художественной гимнастики Грация-М»,Юго-Западный административный округ,Ломоносовский район,"проспект Вернадского, дом 21, корпус 3",(495) 488-66-93,55.684376,37.522234000000005,зал спортивный,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,sport_gym,4.8,12
3360,3360,Спортивный комплекс «Олимпийская деревня-80»,Западный административный округ,район Тропарёво-Никулино,"улица Мичуринский Проспект, Олимпийская Деревня, дом 2",(495) 437-19-66,55.675582088,37.473032999,зал спортивный №15,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,4.7,1337
3361,3361,Спортивный комплекс «Олимпийская деревня-80»,Западный административный округ,район Тропарёво-Никулино,"улица Мичуринский Проспект, Олимпийская Деревня, дом 2",(495) 437-19-66,55.675582088,37.473032999,зал спортивный №14,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,4.7,1337
3362,3362,Спортивный комплекс «Олимпийская деревня-80»,Западный административный округ,район Тропарёво-Никулино,"улица Мичуринский Проспект, Олимпийская Деревня, дом 2",(495) 437-19-66,55.675582088,37.473032999,зал спортивный №13,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,4.7,1337
3363,3363,Спортивный комплекс «Олимпийская деревня-80»,Западный административный округ,район Тропарёво-Никулино,"улица Мичуринский Проспект, Олимпийская Деревня, дом 2",(495) 437-19-66,55.675582088,37.473032999,зал спортивный №12,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,4.7,1337
3364,3364,Спортивный комплекс «Олимпийская деревня-80»,Западный административный округ,район Тропарёво-Никулино,"улица Мичуринский Проспект, Олимпийская Деревня, дом 2",(495) 437-19-66,55.675582088,37.473032999,зал спортивный №10,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,4.7,1337
3365,3365,Спортивный комплекс «Олимпийская деревня-80»,Западный административный округ,район Тропарёво-Никулино,"улица Мичуринский Проспект, Олимпийская Деревня, дом 2",(495) 437-19-66,55.675582088,37.473032999,зал спортивный №11,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,4.7,1337
3366,3366,Спортивный комплекс «Олимпийская деревня-80»,Западный административный округ,район Тропарёво-Никулино,"улица Мичуринский Проспект, Олимпийская Деревня, дом 2",(495) 437-19-66,55.676392058000005,37.474804598,зал спортивный №8,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,4.7,1337
3367,3367,Спортивный комплекс «Олимпийская деревня-80»,Западный административный округ,район Тропарёво-Никулино,"улица Мичуринский Проспект, Олимпийская Деревня, дом 2",(495) 437-19-66,55.675582088,37.473032999,"зал спортивный №9, «фехтование»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,4.7,1337
3368,3368,Центр проката спортивного инвентаря «Гребной канал Москва»,Западный административный округ,район Крылатское,"Крылатская улица, дом 2, строение 2",(499) 149-39-39,55.756267915,37.436386417,Спортивная зона «Настольный теннис»,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,sport_gym,4.8,88
3369,3369,Спортивный комплекс «Русь»,Южный административный округ,район Орехово-Борисово Южное,"Елецкая улица, дом 17, корпус 3",(495) 374-63-04,55.607527674,37.736959339,"зал спортивный, «Зал общей физической подготовки», на первом этаже в правом крыле",09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,sport_gym,4.6,5
3370,3370,ГБУ Центр досуга и творчества Огонек,Западный административный округ,район Фили-Давыдково,"Малая Филёвская улица, дом 50",(499) 792-95-82,55.733873,37.451321,"зал спортивный, Филевская Малая, д.50",10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,sport_gym,5.0,3
3371,3371,"Спортивный комплекс Российского государственного университета физической культуры, спорта, молодежи и туризма",Восточный административный округ,район Измайлово,"Сиреневый бульвар, дом 2, строение 1А",(499) 166-89-45,55.799591042,37.755219188000005,Зал спортивный «Батутный»,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,-1.0,205
3372,3372,"Спортивный комплекс Российского государственного университета физической культуры, спорта, молодежи и туризма",Восточный административный округ,район Измайлово,"Сиреневый бульвар, дом 2, строение 1А",(499) 166-89-45,55.799808604,37.755900469,Зал спортивный «Зал сухого плавания»,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,-1.0,205
3373,3373,"Спортивный комплекс Российского государственного университета физической культуры, спорта, молодежи и туризма",Восточный административный округ,район Измайлово,"Сиреневый бульвар, дом 2, строение 1А",(499) 166-89-45,55.799971775,37.755219188000005,зал спортивный №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,sport_gym,-1.0,205
